,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
332,0.727438795,-1.493785603,1.371855507,0.283881609,-0.301576773,-1.077727368,-0.979623563,-0.306158902,-0.806406834,2.899975974,1.511420069,6
333,-0.877626936,1.412647435,-1.285142072,0.136149291,-1.002235368,1.690879042,0.769122389,0.438778532,1.799525684,1.044694128,-0.460453258,5
334,-0.175039629,-1.66993306,0.694581615,-1.395317338,-1.515039122,-0.30298468,-0.589174395,-0.019644504,0.038760469,1.591246451,-2.002574539,7
335,0.55906,-1.435069785,1.111365549,-0.831287222,-0.734224627,1.103298956,0.259285341,-0.019644504,0.038760469,2.484568893,0.279510834,7
336,-0.514456204,0.150257327,-0.243182237,-0.023627068,1.263065671,-0.178357713,1.002290658,-0.47806754,-1.862865963,-0.02426354,-1.310837507,6
337,2.795350784,-0.671764138,1.892835425,1.638074059,0.502009609,-1.077727368,0.29247316,2.673590833,-2.144588398,1.23358788,0.473928105,5
338,1.774183505,0.091541508,2.309619359,2.002852263,1.945926388,-1.077727368,-1.178570318,0.954504448,-2.144588398,1.355669306,1.352207899,6
339,1.774183505,-0.436900862,1.215561532,0.988884781,-0.072376498,0.543283761,0.29247316,2.043259159,-0.383823182,2.810596986,0.661605163,
340,0.727438795,-1.493785603,1.371855507,0.283881609,-0.301576773,-1.077727368,-0.979623563,-0.306158902,-0.806406834,2.899975974,1.511420069,6
341,1.728845012,0.590625969,2.0491294,2.770853134,0.452813608,-1.077727368,-0.640052098,1.183715966,-1.440282312,2.237962841,2.438855312,6
342,0.081369248,-0.613048319,0.590385631,0.421148784,0.739981393,0.954777047,0.68648237,0.66799005,-0.031670139,0.50307536,0.473928105,6
343,0.081369248,-1.552501422,0.798777598,-0.387655226,0.037852168,-0.30298468,-0.491352025,0.381475653,-0.735976225,1.171412045,-1.054998191,6
344,2.682901093,-0.642406229,2.153325384,0.888351712,0.301799633,0.358347547,0.156741233,2.673590833,-1.792435355,1.171412045,-0.348580957,6
345,0.081369248,-1.552501422,0.798777598,-0.387655226,0.037852168,-0.30298468,-0.491352025,0.381475653,-0.735976225,1.171412045,-1.054998191,5
346,0.081369248,-1.552501422,0.798777598,-0.387655226,0.037852168,-0.30298468,-0.491352025,0.381475653,-0.735976225,1.171412045,-1.054998191,7
347,-0.30815524,-0.084605949,0.069405714,-0.19740545,0.403055354,0.877405203,0.512543857,0.72529293,0.743066555,0.781207486,-1.310837507,6
348,-0.514456204,0.619983879,-1.024652113,0.283881609,0.550655922,-0.30298468,-0.063637341,0.66799005,0.813497164,0.914684472,-0.690992552,6
349,-0.24117077,0.091541508,-0.03479027,-0.387655226,0.452813608,0.877405203,0.325193505,0.782595809,0.672635947,0.781207486,-1.310837507,6
350,0.081369248,0.796131336,-0.607868179,-0.597553486,-0.016913331,0.358347547,0.121502261,0.266869894,-0.031670139,-0.79580162,-0.809816939,6
351,-0.24117077,-0.378185043,-0.03479027,-0.597553486,0.452813608,0.877405203,0.482318191,0.782595809,0.813497164,0.781207486,-1.310837507,6
352,0.836731766,-0.847911595,0.225699689,0.421148784,0.831643721,0.260396363,0.3574625,0.839898689,-0.876837443,0.50307536,-0.348580957,5
353,-1.961320019,1.911731896,-1.128848096,-2.163684544,-2.467168116,-0.178357713,1.372805398,-2.483668323,1.729095076,1.295000802,2.171578463,5
354,2.682901093,-0.642406229,2.153325384,0.888351712,0.301799633,0.358347547,0.156741233,2.673590833,-1.792435355,1.171412045,-0.348580957,6
355,0.782372899,-0.906627414,1.319757516,-0.387655226,0.145358859,-1.077727368,-0.539635972,0.72529293,-0.947268051,-1.081884646,-0.931122557,6
356,0.143540343,0.825489245,1.788639441,-0.387655226,1.502784916,-0.060475795,1.520786559,0.152264135,-1.088129268,-0.79580162,-1.443002545,5
357,2.289438265,0.443836422,1.997031408,0.136149291,-1.002235368,-1.077727368,-0.589174395,1.699441882,-2.00372718,-0.525190293,-0.460453258,7
358,1.995120014,-0.906627414,2.570109318,1.889816097,-0.799696534,-0.895284647,-0.025331515,2.100562038,-0.665545617,-0.26846272,2.23978582,7
359,1.774183505,0.385120603,1.684443458,0.54924256,0.403055354,-0.060475795,0.3574625,1.183715966,-0.947268051,0.132158264,0.661605163,6
360,1.774183505,0.385120603,1.684443458,0.54924256,0.403055354,-0.060475795,0.3574625,1.183715966,-0.947268051,0.132158264,0.661605163,5
361,0.325707258,1.412647435,-0.243182237,0.136149291,-0.933670175,-0.576992247,0.121502261,-0.248856022,-1.51071292,-0.703962523,-1.054998191,6
362,-0.30815524,-1.552501422,0.173601697,-1.094539622,-1.287832802,0.630907461,-0.025331515,-1.051096335,-0.172531357,-1.490690571,0.473928105,5
363,2.080927329,-0.260753405,1.423953499,0.54924256,0.301799633,0.543283761,0.796084914,1.87135052,-1.51071292,-0.18573207,0.179644616,5
364,1.728845012,0.443836422,1.16346354,0.669233093,0.301799633,-0.435413174,0.085699407,1.527533243,-1.158559877,-0.02426354,0.179644616,7
365,-0.30815524,0.972278793,-1.128848096,0.669233093,-0.24313563,0.158273959,-0.491352025,0.381475653,-0.383823182,-0.18573207,-1.443002545,6
366,0.325707258,-1.258922328,1.007169565,-2.163684544,-1.287832802,-0.30298468,-0.589174395,-0.076947383,0.320482904,0.914684472,-0.238874643,7
367,0.943771113,-0.495616681,1.059267557,0.421148784,-1.002235368,-0.576992247,-0.444246031,0.782595809,-0.5246844,0.132158264,0.473928105,5
368,1.995120014,-0.789195776,2.0491294,0.988884781,0.693416245,-0.178357713,-0.353296936,1.642139002,-0.947268051,-0.02426354,0.473928105,5
369,1.252251423,-1.082774871,1.632345466,1.568882704,3.420879392,-1.077727368,-1.109525042,0.152264135,-0.876837443,0.50307536,0.93132047,7
370,2.207036148,-0.378185043,1.16346354,2.056611239,-0.543516779,1.103298956,0.3574625,0.782595809,-1.862865963,-0.525190293,-0.809816939,5
371,0.501697821,-0.5543325,0.381993664,0.421148784,0.037852168,1.103298956,1.329090195,1.126413086,0.461344121,-0.104346694,-0.931122557,6
372,0.55906,-0.436900862,0.434091656,0.283881609,0.037852168,0.877405203,1.147115772,1.126413086,0.461344121,-0.104346694,-0.931122557,6
373,-0.729296148,1.236499978,-0.555770187,-0.597553486,1.009374512,0.158273959,1.12350699,-0.076947383,-0.313392574,0.054558409,-1.181537138,5
374,0.996474351,-0.730479957,1.371855507,2.93090731,0.876761221,-1.077727368,-0.918263991,1.069110207,-0.313392574,1.295000802,1.270713111,6
375,0.385036183,-0.02589013,0.381993664,0.669233093,0.403055354,0.954777047,2.031606812,0.839898689,-0.383823182,-0.18573207,-0.931122557,7
376,0.265692435,1.177784159,-0.138986253,2.900218853,1.692937398,1.443931347,2.234448016,2.673590833,0.038760469,2.626903329,-1.181537138,6
377,1.351134877,-0.260753405,1.944933417,-0.023627068,1.463737123,-1.077727368,-0.859021334,0.152264135,-0.383823182,0.208573341,1.270713111,7
378,-0.802931771,0.326404784,-0.764162154,-0.597553486,0.598764697,1.630983302,2.066310046,-0.649976179,0.883927772,-1.385316355,0.179644616,6
379,1.951678552,-0.847911595,1.267659524,-0.387655226,1.83929739,-0.895284647,-0.859021334,1.642139002,-0.5246844,0.914684472,0.077932783,6
380,-0.95341258,1.442005344,-1.389338055,-0.831287222,-0.799696534,1.630983302,0.451709896,0.496081412,2.151678727,0.357990119,-0.460453258,6
381,0.782372899,0.208973146,0.329895673,0.283881609,0.502009609,1.690879042,0.875324212,0.266869894,-0.242961965,0.713109968,1.352207899,6
382,-1.10838601,1.853016077,-1.23304408,0.136149291,-1.287832802,1.507572544,0.325193505,-0.879187697,1.447372641,-0.613778275,1.741276087,6
383,-0.30815524,2.557605904,-0.34737822,-0.387655226,-2.277842645,0.158273959,0.68648237,-0.707279058,0.320482904,-1.820816159,0.568584239,6
384,1.30192859,-1.66993306,1.059267557,-0.19740545,-0.799696534,-1.077727368,-0.640052098,0.610687171,-1.158559877,1.76092678,0.661605163,5
385,-0.30815524,2.557605904,-0.34737822,-0.387655226,-2.277842645,0.158273959,0.68648237,-0.707279058,0.320482904,-1.820816159,0.568584239,6
386,-1.10838601,1.853016077,-1.23304408,0.136149291,-1.287832802,1.507572544,0.325193505,-0.879187697,1.447372641,-0.613778275,1.741276087,6
387,-1.268128595,0.854847155,-0.972554121,-0.19740545,-2.467168116,0.543283761,0.325193505,-1.051096335,1.236080815,-1.28211496,1.018255239,6
388,0.782372899,1.500721163,-0.243182237,-0.597553486,-0.128555339,-1.077727368,-0.266305339,1.183715966,-0.383823182,-0.613778275,0.279510834,6
389,0.55906,-0.02589013,0.329895673,-2.682543342,-0.543516779,-0.576992247,-0.353296936,0.610687171,-0.5246844,-0.26846272,-1.181537138,7
390,2.330153959,1.853016077,1.892835425,0.283881609,0.452813608,-0.060475795,-0.142371244,1.699441882,-1.51071292,-0.26846272,0.077932783,8
391,1.30192859,-1.66993306,1.059267557,-0.19740545,-0.799696534,-1.077727368,-0.640052098,0.610687171,-1.158559877,1.76092678,0.661605163,6
392,-0.24117077,0.150257327,0.434091656,-0.023627068,-0.301576773,0.715656943,0.849178839,0.381475653,-0.454253791,-0.613778275,-1.310837507,5
393,1.951678552,-0.906627414,2.205423375,0.136149291,-0.072376498,-0.178357713,-0.640052098,-0.53537042,-2.215019006,0.132158264,2.102408639,5
394,2.123304907,-0.789195776,1.892835425,0.136149291,0.598764697,-1.077727368,-0.979623563,2.100562038,-1.088129268,-1.28211496,-0.931122557,5
395,1.252251423,-0.671764138,1.476051491,1.1746953,-0.185468565,0.797756908,0.512543857,1.642139002,-1.158559877,1.705003401,-0.460453258,7
396,2.123304907,-0.789195776,1.892835425,0.136149291,0.598764697,-1.077727368,-0.979623563,2.100562038,-1.088129268,-1.28211496,-0.931122557,
397,-0.109740348,0.854847155,0.173601697,-0.387655226,-1.214657974,1.86398833,0.741873016,-0.53537042,-0.383823182,-0.613778275,-0.131264329,6
398,1.590404158,-0.436900862,2.413815342,1.1746953,-0.799696534,-1.077727368,-0.746213903,1.069110207,-1.01769866,0.208573341,0.842928759,6
399,1.252251423,-0.671764138,1.476051491,1.1746953,-0.185468565,0.797756908,0.512543857,1.642139002,-1.158559877,1.705003401,-0.460453258,5
400,-0.802931771,0.56126806,-0.451574204,-1.745461684,-1.071897651,-0.895284647,0.389295394,-0.936490576,-1.651574137,-0.26846272,-1.181537138,
401,2.248400704,-1.258922328,2.361717351,-0.023627068,-0.420866421,-1.077727368,-0.398248672,1.126413086,-3.060186309,1.295000802,-0.574564847,6
402,1.951678552,-0.730479957,1.997031408,-0.108625568,-0.66972271,-0.895284647,-0.491352025,1.183715966,-1.792435355,0.357990119,0.93132047,6
403,1.0486479,-0.495616681,1.16346354,0.669233093,-0.128555339,-0.30298468,-0.918263991,-0.248856022,-0.595115008,-0.02426354,1.187913553,6
404,-2.247147677,0.267688965,-1.337240063,-1.094539622,-1.673376563,-1.281752422,-0.491352025,-1.910639528,1.799525684,1.415611225,1.888886727,5
405,0.782372899,1.236499978,-0.868358138,-0.19740545,-0.016913331,-1.077727368,-0.309333351,1.069110207,-0.595115008,-0.613778275,-0.238874643,6
406,2.207036148,-0.847911595,1.73654145,0.54924256,0.091937333,1.443931347,1.002290658,1.642139002,-1.51071292,0.713109968,0.179644616,6
407,0.671917149,-0.260753405,0.121503706,-0.19740545,2.050006239,-1.077727368,-1.109525042,0.037658376,-0.665545617,0.644073145,0.842928759,7
408,0.265692435,0.032825689,-0.243182237,-0.387655226,1.009374512,-0.895284647,-0.491352025,-0.019644504,-0.806406834,-0.613778275,-0.131264329,6
409,1.951678552,-0.789195776,2.205423375,0.782016759,0.786053778,0.358347547,-0.142371244,1.527533243,-1.51071292,-0.18573207,0.473928105,4
410,1.951678552,-0.789195776,2.205423375,0.782016759,0.786053778,0.358347547,-0.142371244,1.527533243,-1.51071292,-0.18573207,0.473928105,6
411,-0.95341258,0.208973146,-1.23304408,-1.094539622,0.250274774,0.452529006,-0.142371244,0.037658376,0.883927772,-0.02426354,-0.348580957,5
412,1.252251423,-1.14149069,1.892835425,0.782016759,0.250274774,-1.281752422,-0.746213903,1.756744761,-0.383823182,0.781207486,0.842928759,5
413,-0.802931771,-1.728648879,0.694581615,-1.395317338,-1.002235368,0.715656943,0.875324212,-0.879187697,1.306511424,-0.02426354,0.753038197,7
414,1.683107057,0.56126806,2.101227392,2.390273157,0.352721848,-1.077727368,-0.918263991,1.183715966,-0.665545617,0.431058429,2.503431463,5
415,0.44369471,0.385120603,0.642483623,0.136149291,0.786053778,-1.281752422,-0.746213903,1.069110207,0.390913512,-0.438143049,-0.025683157,5
416,0.615795257,0.619983879,-0.295280228,0.669233093,0.876761221,1.312419867,0.822768021,1.183715966,-0.242961965,-0.438143049,-0.809816939,6
417,1.252251423,-1.14149069,1.892835425,0.782016759,0.250274774,-1.281752422,-0.746213903,1.756744761,-0.383823182,0.781207486,0.842928759,5
418,1.819129452,0.326404784,2.0491294,-0.023627068,-0.301576773,-0.435413174,0.29247316,2.329773556,-0.454253791,-0.525190293,-1.578140984,6
419,0.615795257,-0.5543325,1.319757516,0.136149291,0.198132836,0.051505712,-0.692363442,0.496081412,0.250052295,-0.18573207,0.93132047,5
420,0.081369248,0.531910151,-0.243182237,0.54924256,0.403055354,-1.077727368,-0.918263991,0.839898689,-0.383823182,-0.18573207,-1.181537138,7
421,1.543424431,-1.552501422,2.153325384,0.4862709,0.301799633,-0.435413174,-0.589174395,0.152264135,-0.947268051,-0.18573207,1.352207899,7
422,-0.045252259,0.796131336,2.257521367,-0.023627068,0.921415969,1.030028441,2.151465496,0.266869894,-1.651574137,-0.889357435,-1.578140984,5
423,1.774183505,-1.229564418,1.423953499,-0.19740545,0.250274774,-1.281752422,-1.178570318,1.126413086,-2.355880223,0.50307536,-1.310837507,7
424,1.0486479,-1.376353966,0.694581615,0.888351712,0.921415969,-0.435413174,-0.539635972,2.215167797,1.165650207,1.816232208,-0.690992552,5
425,1.202094275,-0.143321767,0.798777598,-0.387655226,-0.606162461,0.715656943,0.420706628,0.839898689,-1.088129268,0.644073145,1.103773353,7
426,1.728845012,-0.965343233,2.205423375,-0.19740545,0.550655922,-1.077727368,-0.801721945,1.87135052,-1.01769866,-0.104346694,-1.310837507,6
427,0.325707258,1.735584439,-1.285142072,-3.368152469,-0.543516779,1.749644505,0.325193505,-0.879187697,-0.806406834,-0.438143049,-0.574564847,6
428,2.410639671,-1.200206509,1.997031408,0.54924256,0.693416245,0.158273959,0.29247316,1.642139002,-1.862865963,-0.18573207,0.279510834,5
429,0.836731766,0.091541508,0.798777598,0.283881609,0.091937333,1.030028441,0.451709896,0.152264135,-0.806406834,0.57407074,1.018255239,6
430,2.207036148,-0.906627414,1.476051491,0.54924256,0.198132836,1.030028441,0.901210708,1.584836123,-1.158559877,1.295000802,0.077932783,7
431,0.996474351,-1.024059052,1.476051491,-0.19740545,-1.071897651,-1.281752422,-1.250756663,0.209567014,-0.383823182,1.108454103,0.279510834,5
432,1.30192859,-1.435069785,1.267659524,-1.094539622,0.037852168,-0.435413174,-0.640052098,0.839898689,-0.806406834,1.705003401,-1.054998191,6
433,0.836731766,0.913562974,-0.138986253,-0.023627068,0.403055354,-1.281752422,-0.444246031,1.183715966,-1.228990486,-0.26846272,-0.131264329,5
434,0.671917149,-1.493785603,0.746679607,-0.387655226,0.598764697,-1.077727368,-1.109525042,0.72529293,-0.242961965,0.50307536,-0.690992552,6
435,1.252251423,-1.66993306,1.16346354,-0.831287222,-0.24313563,-1.077727368,-0.859021334,0.553384291,-0.947268051,2.57990683,0.661605163,5
436,0.836731766,0.913562974,-0.138986253,-0.023627068,0.403055354,-1.281752422,-0.444246031,1.183715966,-1.228990486,-0.26846272,-0.131264329,6
437,0.727438795,0.942920883,-0.816260146,0.669233093,-0.128555339,-1.077727368,-0.309333351,0.954504448,-0.876837443,0.50307536,-0.238874643,6
438,0.727438795,-1.317638147,1.528149483,0.782016759,0.037852168,-1.077727368,-1.043299941,-0.191553142,-1.158559877,1.870933194,1.270713111,6
439,1.351134877,-0.965343233,1.684443458,-0.023627068,2.832355473,-1.077727368,-0.979623563,1.069110207,-1.933296572,2.53246486,-1.054998191,5
440,1.351134877,-0.965343233,1.73654145,-0.023627068,2.832355473,-0.895284647,-0.979623563,1.069110207,-1.933296572,2.57990683,-1.054998191,8
441,1.351134877,-0.495616681,2.153325384,1.830300334,1.579845331,-1.077727368,-0.640052098,0.152264135,-1.792435355,0.208573341,2.503431463,6
442,1.151447782,0.854847155,0.642483623,-0.597553486,-1.673376563,-1.077727368,-1.043299941,0.496081412,-1.01769866,-1.490690571,-0.348580957,
443,1.151447782,0.854847155,0.642483623,-0.597553486,-1.673376563,-1.077727368,-1.043299941,0.496081412,-1.01769866,-1.490690571,-0.348580957,7
444,1.151447782,0.708057607,0.486189648,-0.831287222,-1.754758367,-1.281752422,-1.250756663,0.839898689,-1.01769866,-2.05365304,-0.348580957,7
445,1.819129452,-1.200206509,1.476051491,0.782016759,0.091937333,1.690879042,0.875324212,1.985956279,0.038760469,1.870933194,0.473928105,6
446,0.671917149,-0.789195776,0.694581615,0.54924256,-0.360813058,-0.435413174,-0.539635972,0.954504448,0.179621686,0.848390915,-0.131264329,5
447,0.671917149,1.471363254,0.017307722,0.782016759,-0.072376498,0.954777047,0.571893691,0.954504448,-0.031670139,0.283839276,0.279510834,5
448,0.615795257,-0.671764138,1.215561532,0.421148784,-1.593488087,-0.178357713,-0.589174395,-0.879187697,0.179621686,1.108454103,2.438855312,6
449,0.44369471,-0.730479957,1.267659524,0.54924256,-1.837690394,-0.060475795,-0.491352025,-0.993793456,0.038760469,1.76092678,2.503431463,6
450,0.325707258,0.972278793,0.225699689,0.988884781,0.352721848,0.877405203,1.216753274,1.985956279,1.165650207,0.781207486,1.187913553,6
451,1.399879127,-1.024059052,1.371855507,0.54924256,-0.543516779,-1.281752422,-1.109525042,0.266869894,-1.158559877,0.132158264,0.661605163,
452,-0.24117077,-0.02589013,-0.086888261,-0.597553486,0.091937333,0.051505712,-0.025331515,0.954504448,0.813497164,0.132158264,-1.578140984,6
453,-0.656690427,-1.082774871,0.277797681,0.421148784,0.550655922,2.133285636,1.870564497,-0.076947383,0.038760469,1.108454103,0.753038197,7
454,1.399879127,-1.024059052,1.371855507,0.54924256,-0.543516779,-1.281752422,-1.109525042,0.266869894,-1.158559877,0.132158264,0.661605163,5
455,0.325707258,0.972278793,0.225699689,0.988884781,0.352721848,0.877405203,1.216753274,1.985956279,1.165650207,0.781207486,1.187913553,8
456,-0.24117077,-0.02589013,-0.086888261,-0.597553486,0.091937333,0.051505712,-0.025331515,0.954504448,0.813497164,0.132158264,-1.578140984,5
457,1.252251423,-0.495616681,2.413815342,2.884637714,-0.301576773,1.86398833,1.099692907,1.298321725,-1.01769866,1.474843754,1.511420069,5
458,1.252251423,-0.495616681,2.413815342,2.884637714,-0.301576773,1.86398833,1.099692907,1.298321725,-1.01769866,1.474843754,1.511420069,7
459,1.30192859,-1.552501422,1.059267557,-0.597553486,-0.072376498,-1.077727368,-0.640052098,0.496081412,-0.947268051,2.484568893,0.568584239,3
460,1.30192859,-1.66993306,0.798777598,-0.831287222,-0.128555339,-1.077727368,-0.746213903,0.496081412,-0.735976225,2.53246486,0.473928105,6
461,1.151447782,-0.202037586,1.892835425,0.888351712,-0.420866421,-0.435413174,-0.539635972,0.037658376,-1.088129268,1.044694128,1.888886727,5
462,1.252251423,-1.66993306,1.007169565,-0.831287222,-0.24313563,-1.077727368,-0.801721945,0.496081412,-0.454253791,2.387379619,0.473928105,5
463,1.636962536,0.854847155,1.476051491,0.136149291,0.250274774,-1.077727368,-1.326467709,1.87135052,-1.01769866,0.57407074,-0.931122557,5
464,1.0486479,0.385120603,0.225699689,-0.023627068,0.550655922,1.103298956,0.741873016,1.527533243,-0.947268051,-0.02426354,-0.131264329,6
465,2.529075782,-1.376353966,2.518011326,0.782016759,0.250274774,0.877405203,0.156741233,1.069110207,-1.933296572,0.357990119,1.018255239,5
466,2.165339342,-0.613048319,1.16346354,2.108673095,-0.360813058,0.543283761,0.156741233,0.610687171,-2.074157789,-0.18573207,-0.931122557,6
467,1.0486479,0.385120603,0.225699689,-0.023627068,0.550655922,1.103298956,0.741873016,1.527533243,-0.947268051,-0.02426354,-0.131264329,
468,1.399879127,-0.730479957,1.111365549,-0.19740545,1.980896855,0.158273959,0.3574625,0.72529293,-2.00372718,1.23358788,-0.690992552,6
469,1.30192859,-0.084605949,1.944933417,0.283881609,1.30394672,-1.077727368,-1.178570318,0.324172773,-1.581143529,0.208573341,1.352207899,5
470,1.30192859,-0.084605949,1.944933417,0.283881609,1.30394672,-1.077727368,-1.178570318,0.324172773,-1.581143529,0.208573341,1.352207899,5
471,0.204975668,0.766773426,1.16346354,2.736724212,1.875131335,1.630983302,2.502034155,2.444379315,-0.031670139,2.944073972,-1.181537138,6
472,2.207036148,0.443836422,1.16346354,1.947291849,1.009374512,-1.281752422,-1.250756663,2.444379315,-0.454253791,0.781207486,1.432432461,6
473,1.252251423,0.502552241,1.16346354,-0.19740545,4.02719855,-1.281752422,-1.109525042,1.527533243,-1.088129268,-0.02426354,-2.458296464,5
474,1.496015659,-1.846080517,1.16346354,0.782016759,0.452813608,-0.30298468,-0.266305339,0.266869894,-0.665545617,0.357990119,1.270713111,6
475,-0.585086197,-0.935985323,1.16346354,0.421148784,0.452813608,1.91965965,1.739291458,-0.076947383,0.320482904,1.044694128,0.661605163,5
476,0.943771113,-1.611217241,1.16346354,0.669233093,0.452813608,0.158273959,-0.224164662,0.839898689,0.743066555,1.76092678,-0.348580957,5
477,-0.376015349,-0.671764138,1.16346354,-0.387655226,0.452813608,0.260396363,0.156741233,0.72529293,1.165650207,0.054558409,-1.443002545,6
478,0.018444545,-0.789195776,1.16346354,0.136149291,0.965617362,2.334041887,2.218018744,0.66799005,0.461344121,2.237962841,-0.574564847,5
479,0.671917149,-0.730479957,1.16346354,0.421148784,0.301799633,1.86398833,2.363028848,0.610687171,-0.665545617,-0.703962523,-1.054998191,6
480,0.615795257,-0.5543325,1.16346354,0.283881609,0.352721848,0.877405203,1.925165771,0.496081412,-0.595115008,0.054558409,-0.931122557,
481,1.252251423,0.678699698,-0.138986253,0.782016759,1.221797117,1.312419867,0.482318191,1.756744761,-0.5246844,0.283839276,-0.460453258,8
482,-0.585086197,-0.935985323,1.16346354,0.421148784,0.452813608,1.91965965,1.739291458,-0.076947383,0.320482904,1.044694128,0.661605163,5
483,-0.802931771,-0.847911595,1.16346354,0.421148784,0.876761221,1.569901315,1.306978092,-0.306158902,0.531774729,0.980111421,1.018255239,5
484,0.018444545,-0.613048319,1.16346354,0.54924256,0.250274774,1.507572544,0.542398633,1.183715966,0.179621686,0.848390915,-2.002574539,6
485,0.996474351,0.619983879,-0.138986253,0.283881609,-0.128555339,-1.077727368,-0.224164662,0.381475653,-1.581143529,-0.525190293,-1.054998191,5
486,0.55906,-1.787364698,-0.138986253,-0.19740545,-0.072376498,-2.633690073,-0.444246031,1.298321725,0.672635947,1.591246451,-0.025683157,5
487,1.951678552,-0.847911595,1.16346354,0.669233093,0.921415969,-0.178357713,0.121502261,2.100562038,-1.088129268,-0.18573207,-0.025683157,6
488,1.951678552,-0.847911595,1.16346354,0.669233093,0.921415969,-0.178357713,0.121502261,2.100562038,-1.088129268,-0.18573207,-0.025683157,7
489,1.202094275,-1.493785603,-0.138986253,-0.19740545,-0.420866421,0.158273959,-0.224164662,-0.649976179,-0.665545617,0.208573341,2.102408639,6
490,1.0486479,-0.260753405,-0.138986253,0.669233093,1.095591186,-0.060475795,-0.266305339,1.87135052,-0.242961965,-0.613778275,-0.348580957,6
491,0.55906,-1.787364698,-0.138986253,-0.19740545,-0.072376498,-2.633690073,-0.444246031,1.298321725,0.672635947,1.591246451,-0.025683157,7
492,0.996474351,0.619983879,-0.138986253,0.283881609,-0.128555339,-1.077727368,-0.224164662,0.381475653,-1.581143529,-0.525190293,-1.054998191,7
493,-0.045252259,1.764942349,-0.138986253,-0.19740545,0.250274774,-1.281752422,-1.326467709,0.266869894,0.390913512,0.980111421,0.377587446,6
494,2.370552797,-1.024059052,1.16346354,2.629556623,-0.799696534,-1.281752422,-0.142371244,2.673590833,-0.806406834,0.208573341,1.511420069,
495,1.636962536,-0.143321767,2.465913334,2.368598276,1.009374512,-1.281752422,-1.043299941,1.642139002,-0.665545617,-0.104346694,0.842928759,8
496,0.615795257,0.385120603,-0.138986253,1.260873963,1.05269626,0.630907461,0.29247316,1.183715966,-0.383823182,0.283839276,-0.809816939,6
497,0.782372899,-0.378185043,1.16346354,2.804238604,-0.933670175,-1.281752422,-1.043299941,1.183715966,-0.735976225,0.713109968,0.661605163,5
498,0.671917149,1.11906834,-0.138986253,-0.19740545,-0.543516779,-1.281752422,-0.859021334,-0.076947383,-1.369851703,-0.352583866,-0.460453258,8
499,1.636962536,0.796131336,-0.138986253,0.421148784,0.301799633,0.260396363,0.482318191,1.470230364,-1.792435355,0.644073145,0.661605163,6
500,2.905416201,-1.258922328,2.465913334,-0.831287222,-0.24313563,-1.077727368,-1.178570318,2.329773556,-3.201047527,1.108454103,-2.458296464,6
501,0.55906,-0.319469224,1.16346354,0.54924256,0.739981393,1.86398833,1.739291458,0.839898689,-1.651574137,-0.352583866,-1.443002545,7
502,-0.444774293,0.150257327,-0.138986253,-0.387655226,-0.072376498,-0.435413174,-0.444246031,0.897201568,0.954358381,1.044694128,-0.931122557,7
503,1.351134877,-1.258922328,1.16346354,0.421148784,-0.734224627,-1.077727368,-0.801721945,1.126413086,-0.383823182,1.53338349,0.377587446,7
504,2.165339342,-1.024059052,1.16346354,0.54924256,-0.016913331,1.17471402,0.926844643,1.527533243,-1.369851703,0.848390915,0.077932783,7
505,0.501697821,0.032825689,1.16346354,-0.597553486,3.345159227,-1.077727368,-0.589174395,0.438778532,-0.313392574,-0.18573207,-1.054998191,7
506,-0.95341258,-0.084605949,-1.337240063,-0.19740545,-0.301576773,-0.576992247,-0.589174395,-0.53537042,0.109191078,-0.613778275,-0.931122557,7
507,0.727438795,-0.5543325,-0.138986253,0.782016759,0.646347681,0.051505712,0.225612986,0.72529293,-0.876837443,0.713109968,-0.348580957,6
508,0.782372899,-0.378185043,-0.138986253,0.669233093,0.646347681,0.051505712,0.191438012,0.72529293,-1.369851703,0.781207486,-0.348580957,6
509,-2.549634655,3.027332456,-0.138986253,-1.395317338,-2.008449527,1.507572544,1.541326759,-1.910639528,2.996846031,-0.104346694,1.103773353,7
510,1.496015659,0.032825689,1.16346354,2.108673095,1.729991236,-0.435413174,-1.043299941,1.985956279,-1.722004746,-0.613778275,1.270713111,5
511,1.496015659,0.032825689,1.16346354,2.108673095,1.729991236,-0.435413174,-1.043299941,1.985956279,-1.722004746,-0.613778275,1.270713111,6
512,2.410639671,-0.319469224,1.16346354,1.947291849,0.301799633,-1.077727368,0.29247316,3.07471099,-0.102100748,0.357990119,2.032252989,6
513,2.289438265,0.443836422,1.16346354,0.782016759,-0.24313563,-1.281752422,-0.918263991,1.527533243,-1.228990486,-0.525190293,1.018255239,7
514,0.501697821,-0.495616681,1.16346354,0.283881609,-0.072376498,1.103298956,2.014112835,0.610687171,-0.595115008,-0.438143049,-1.310837507,7
515,0.501697821,0.091541508,1.16346354,0.888351712,0.739981393,2.028210206,1.814988071,0.839898689,-1.651574137,-0.18573207,-1.310837507,5
516,-0.376015349,-1.376353966,1.16346354,0.669233093,0.646347681,1.030028441,0.68648237,0.209567014,-0.031670139,-0.18573207,-0.238874643,6
517,2.410639671,-0.319469224,1.16346354,1.947291849,0.301799633,-1.077727368,0.29247316,3.07471099,-0.102100748,0.357990119,2.032252989,3
